Word1,Word2,Word1_Freq,Word2_Freq,Bigram_Freq
mohair,sell,1,98,1
shawl,sell,39,98,1
drink,present,329,405,1
property,mine,75,148,1
live,cold,606,167,1
cold,room,167,1129,1
room,catch,1129,309,1
catch,cold,309,167,11
catch,winter,309,34,1
cold,winter,167,34,1
winter,begin,34,1745,1
begin,cough,1745,56,3
begin,spit,1745,22,2
cough,spit,56,22,1
cough,blood,56,221,2
spit,blood,22,221,3
little,child,1465,758,45
little,katerina,1465,427,2
child,katerina,758,427,3
child,ivanovna,758,635,3
ivanovna,work,635,382,1
work,morning,382,497,2
work,till,382,389,1
morning,till,497,389,4
morning,night,497,587,5
till,night,389,587,5
scrub,cleaning,3,2,1
cleaning,wash,2,48,1
wash,child,48,758,3
use,cleanliness,663,4,1
cleanliness,child,4,758,1
tendency,consumption,23,25,2
consumption,feel,25,533,1
try,sympathy,630,62,1
drink,drink,329,329,2
despair,lay,172,414,2
lay,head,414,804,6
raise,head,265,804,52
seem,read,1349,561,2
read,trouble,561,212,1
trouble,mind,212,851,1
story,life,386,1043,7
idle,listener,18,25,1
look,man,2970,2546,11
wife,educate,408,31,1
school,daughter,100,243,4
daughter,nobleman,243,15,1
dance,shawl,112,39,3
dance,dance,112,112,8
shawl,dance,39,112,3
dance,governor,112,91,2
governor,personage,91,39,1
present,gold,405,74,1
gold,medal,74,8,1
medal,certificate,8,10,1
certificate,merit,10,14,3
merit,medal,14,8,1
medal,course,8,1125,1
course,sell,1125,98,1
bad,term,376,70,4
term,landlady,70,98,1
want,tell,1315,2482,27
want,someone,1315,187,2
tell,someone,2482,187,1
past,honour,187,216,1
happy,day,208,1711,6
recollection,past,47,187,1
rest,dust,310,27,1
dust,ash,27,9,2
lady,spirit,681,146,1
spirit,proud,146,139,1
proud,determine,139,74,1
determine,scrub,74,3,1
scrub,floor,3,177,1
nothing,bread,1567,98,2
black,eat,139,114,1
bread,eat,98,114,2
eat,win,114,639,1
treat,disrespect,143,6,1
overlook,lebeziatnikov,28,76,1
lebeziatnikov,rudeness,76,17,1
widow,marry,92,368,1
marry,husband,368,198,1
husband,infantry,198,6,1
infantry,officer,6,165,1
officer,love,165,1234,1
father,house,1140,888,21
fond,husband,155,198,1
way,card,1198,83,1
die,use,426,663,1
use,beat,663,201,5
authentic,documentary,3,3,1
authentic,evidence,3,203,1
documentary,evidence,3,203,2
day,speak,1711,1198,2
tear,throw,449,329,2
death,child,260,758,2
child,wild,758,93,1
wild,remote,93,24,1
wild,district,93,50,1
remote,district,24,50,1
hopeless,poverty,25,54,1
feel,describe,533,157,1
equal,describe,65,157,1
relation,throw,169,329,1
time,widower,2625,15,1
daughter,fourteen,243,26,1
wife,offer,408,181,2
offer,hand,181,1662,12
bear,sight,205,144,2
judge,extremity,174,2,1
extremity,calamity,2,13,1
woman,education,1047,80,2
education,culture,80,28,2
culture,distinguish,28,63,1
culture,family,28,388,1
distinguish,family,63,388,2
hand,marry,1662,368,3
understand,sir,1051,251,6
understand,mean,1051,1062,13
whole,year,889,871,13
year,perform,871,31,1
perform,duty,31,150,7
tap,jug,28,11,1
jug,finger,11,192,1
fault,mine,101,148,3
mine,change,148,330,1
change,office,330,87,1
year,half,871,387,8
numerous,calamity,24,13,1
calamity,magnificent,13,34,1
magnificent,capital,34,79,1
magnificent,adorn,34,7,1
capital,adorn,79,7,1
adorn,monument,7,4,1
innumerable,monument,13,4,1
understand,time,1051,2625,2
part,room,524,1129,5
room,fyodorovna,1129,5,1
fyodorovna,lippevechsel,5,8,1
pay,rent,324,11,1
dirt,disorder,17,34,1
disorder,perfect,34,104,1
perfect,bedlam,104,3,1
perfect,hm,104,34,1
bedlam,hm,3,34,1
wife,grow,408,343,1
whilst,grow,6,343,1
win,speak,639,1198,5
effort,year,97,871,1
course,geography,1125,1,1
geography,universal,1,40,1
geography,history,1,66,1
universal,history,40,66,10
suitable,book,20,232,1
end,stop,622,411,2
stop,cyrus,411,1,1
cyrus,persia,1,1,1
attain,year,57,871,1
attain,maturity,57,1,1
year,maturity,871,1,1
read,book,561,232,19
book,tendency,232,23,1
romantic,tendency,35,23,1
read,interest,561,272,2
great,interest,1202,272,17
great,book,1202,232,1
interest,book,272,232,1
lebeziatnikov,lewes,76,1,1
lewes,physiology,1,1,1
recount,extract,7,13,1
whole,education,889,80,1
venture,address,80,262,2
address,honour,262,216,1
private,question,52,897,1
respectable,girl,56,465,2
poor,girl,422,465,17
poor,earn,422,29,1
girl,earn,465,29,1
earn,honest,29,106,1
much,honest,1227,106,1
much,work,1227,382,1
honest,work,106,382,2
work,fifteen,382,142,1
fifteen,day,142,1711,2
day,earn,1711,29,1
special,talent,167,42,1
put,work,1071,382,1
ivan,ivanitch,797,5,1
ivan,klopstock,797,1,1
ivanitch,klopstock,5,1,1
klopstock,counsellor,1,6,1
civil,counsellor,26,6,1
day,pay,1711,324,3
linen,shirt,50,47,1
stamp,revile,43,3,1
pretext,shirt,20,47,1
shirt,collar,47,27,1
pattern,put,12,1071,1
put,askew,1071,1,1
little,hungry,1465,36,1
hungry,katerina,36,427,1
katerina,walk,427,563,2
ivanovna,walk,635,563,2
hand,cheek,1662,100,1
cheek,flush,100,129,4
eat,drink,114,329,6
lie,time,568,2625,3
lie,drunk,568,203,1
drunk,heard,203,175,1
heard,sonia,175,399,1
gentle,creature,55,189,4
soft,voice,51,588,5
little,voice,1465,588,3
little,fair,1465,65,2
voice,fair,588,65,1
voice,hair,588,166,1
fair,hair,65,166,7
pale,thin,238,101,7
thin,face,101,1410,9
little,face,1465,1410,19
darya,frantsovna,62,3,3
frantsovna,woman,3,1047,1
woman,evil,1047,75,1
woman,character,1047,219,4
evil,character,75,219,1
time,try,2625,630,10
ivanovna,jeer,635,40,1
something,mighty,1444,17,1
blame,honour,196,216,1
speak,driven,1198,4,1
driven,distraction,4,9,1
distraction,illness,9,114,1
illness,cry,114,1704,1
cry,hungry,1704,36,1
hungry,child,36,758,1
wind,anything,60,796,1
ivanovna,character,635,219,2
child,cry,758,1704,10
hunger,fall,18,272,1
fall,beat,272,201,2
clock,saw,193,589,1
clock,sonia,193,399,1
saw,sonia,589,399,5
put,kerchief,1071,11,1
kerchief,cape,11,7,1
walk,straight,563,290,8
straight,katerina,290,427,2
ivanovna,lay,635,414,3
lay,thirty,414,84,1
rouble,table,543,520,1
head,face,804,1410,3
face,lay,1410,414,1
bed,face,299,1410,4
face,wall,1410,183,7
little,shoulder,1465,175,2
shoulder,body,175,99,1
body,shudder,99,79,2
saw,man,589,2546,5
man,saw,2546,589,3
saw,katerina,589,427,3
saw,ivanovna,589,635,1
little,bed,1465,299,5
sonia,foot,399,308,1
lay,marmeladov,414,41,2
marmeladov,stop,41,411,2
voice,fail,588,105,9
glass,drank,159,17,3
clear,throat,282,48,4
brief,pause,58,109,6
owe,unfortunate,90,56,1
unfortunate,occurrence,56,16,1
occurrence,information,16,69,1
part,pretext,524,20,1
treat,want,143,1315,1
want,respect,1315,257,2
daughter,sofya,243,135,1
daughter,semyonovna,243,71,1
sofya,semyonovna,135,71,71
semyonovna,force,71,196,1
ticket,owe,32,90,1
landlady,fyodorovna,98,5,2
fyodorovna,hear,5,1132,1
lebeziatnikov,hm,76,34,1
ivanovna,sonia,635,399,4
sonia,account,399,254,1
sudden,stand,239,1039,1
stand,dignity,1039,121,2
educate,man,31,2546,2
room,girl,1129,465,2
pass,stand,521,1039,2
dark,comfort,208,102,1
comfort,katerina,102,427,2
comfort,ivanovna,102,635,2
room,kapernaumovs,1129,5,2
kapernaumovs,tailor,5,9,1
tailor,lodge,9,84,1
kapernaumov,lame,10,46,1
lame,man,46,2546,19
man,cleft,2546,3,1
cleft,palate,3,4,3
numerous,family,24,388,3
numerous,cleave,24,2,1
family,cleave,388,2,1
family,palate,388,4,1
cleave,palate,2,4,1
live,room,606,1129,1
room,sonia,1129,399,2
partition,hm,24,34,1
morning,put,497,1071,3
put,rag,1071,82,2
rag,lift,82,94,1
lift,hand,94,1662,8
hand,heaven,1662,201,3
heaven,set,201,420,1
excellency,ivan,84,797,2
excellency,afanasyvitch,84,2,2
ivan,afanasyvitch,797,2,2
afanasyvitch,excellency,2,84,1
man,god,2546,803,7
wax,wax,11,11,1
wax,face,11,1410,1
face,lord,1410,121,1
eye,dim,1211,7,2
dim,hear,7,1132,1
hear,story,1132,386,12
story,marmeladov,386,41,1
deceive,expectation,112,54,1
kiss,dust,308,27,1
dust,foot,27,308,1
foot,thought,308,549,1
statesman,man,6,2546,1
political,idea,35,798,1
idea,return,798,331,1
return,home,331,469,38
service,receive,186,349,1
receive,salary,349,27,4
salary,heaven,27,201,1
stop,violent,411,89,1
violent,excitement,89,159,2
moment,party,1301,145,1
whole,party,889,145,13
whole,reveller,889,1,1
party,reveller,145,1,1
reveller,drink,1,329,1
voice,child,588,758,1
hamlet,hear,9,1132,1
hear,entry,1132,20,1
entry,room,20,1129,1
room,fill,1129,104,3
fill,noise,104,45,1
marmeladov,pay,41,324,1
marmeladov,attention,41,145,1
pay,attention,324,145,27
new,arrival,511,81,9
new,continue,511,234,1
arrival,continue,81,234,1
arrival,story,81,386,1
continue,story,234,386,2
drunk,become,203,598,1
talkative,recollection,18,47,1
recent,success,31,64,1
situation,seem,31,1349,1
situation,revive,31,21,1
seem,revive,1349,21,2
reflect,sort,117,699,1
sort,radiance,699,5,1
radiance,face,5,1410,2
face,raskolnikov,1410,782,2
face,listen,1410,702,3
raskolnikov,listen,782,702,7
week,sir,199,251,1
katerina,sonia,427,399,2
ivanovna,heard,635,175,2
sonia,heard,399,175,2
step,kingdom,419,17,1
kingdom,heaven,17,201,6
heaven,use,201,663,1
lie,beast,568,60,1
beast,nothing,60,1567,1
nothing,abuse,1567,84,1
walk,tiptoe,563,26,4
tiptoe,hush,26,47,1
hush,child,47,758,1
child,semyon,758,51,1
semyon,zaharovitch,51,10,10
semyon,tire,51,34,1
zaharovitch,tire,10,34,1
tire,work,34,382,1
work,office,382,87,3
rest,shh,310,1,1
work,boil,382,35,1
work,cream,382,4,1
boil,cream,35,4,1
real,cream,215,4,1
money,decent,993,37,1
decent,outfit,37,1,1
rouble,fifty,543,102,1
fifty,copeck,102,56,2
guess,boot,153,77,1
boot,cotton,77,20,1
magnificent,uniform,34,29,1
splendid,style,57,70,1
office,katerina,87,427,1
katerina,cook,427,43,1
ivanovna,cook,635,43,1
cook,course,43,1125,1
course,dinner,1125,124,1
dinner,soup,124,43,1
soup,salt,43,11,1
soup,meat,43,17,2
salt,meat,11,17,1
salt,horse,11,133,1
meat,horse,17,133,1
meat,radish,17,3,1
horse,radish,133,3,1
dream,till,348,389,1
dress,none,285,104,1
hair,put,166,1071,2
put,clean,1071,67,1
clean,collar,67,27,1
collar,sort,27,699,1
sort,cuff,699,9,1
different,person,259,382,1
young,look,776,2970,9
look,sonia,2970,399,9
help,money,383,993,2
hear,lay,1132,414,1
nap,dinner,9,124,1
think,katerina,2317,427,3
katerina,quarrel,427,135,1
ivanovna,quarrel,635,135,2
last,degree,1586,88,3
degree,landlady,88,98,1
fyodorovna,week,5,199,1
resist,ask,41,1621,5
hour,sit,508,1134,2
sit,whisper,1134,324,2
excellency,excellency,84,84,2
wait,lead,639,267,1
wait,semyon,639,51,2
lead,semyon,267,51,1
lead,zaharovitch,267,10,1
zaharovitch,hand,10,1662,1
hand,everybody,1662,85,2
past,service,187,186,1
spite,propensity,337,7,1
foolish,weakness,87,52,1
sake,bragging,224,2,1
rouble,forty,543,87,2
forty,copeck,87,56,3
call,poppet,660,3,1
poppet,poppet,3,3,1
think,beauty,2317,124,1
pinch,cheek,5,100,1
little,poppet,1465,3,1
marmeladov,break,41,397,1
break,try,397,630,1
try,smile,630,734,5
chin,begin,25,1745,2
chin,twitch,25,35,3
begin,twitch,1745,35,2
twitch,control,35,74,1
appearance,man,183,2546,2
pot,spirit,15,146,1
poignant,love,14,1234,1
wife,child,408,758,13
wife,bewilder,408,34,1
child,bewilder,758,34,1
child,listener,758,25,1
bewilder,listener,34,25,1
listener,raskolnikov,25,782,1
listener,listen,25,702,1
sick,sensation,120,98,1
sensation,felt,98,657,4
felt,vexed,657,24,1
sir,cry,251,1704,1
cry,marmeladov,1704,41,1
cry,recover,1704,70,1
marmeladov,recover,41,70,1
oh,sir,1118,251,2
seem,matter,1349,609,1
detail,home,153,469,1
home,life,469,1043,2
day,life,1711,1043,9
pass,fleeting,521,5,1
pass,dream,521,348,1
fleeting,dream,5,348,1
dress,child,285,758,4
rescue,daughter,11,243,1
daughter,dishonour,243,9,1
dishonour,restore,9,25,1
bosom,family,39,388,3
great,deal,1202,250,165
excusable,sir,6,251,1
sort,start,699,214,2
start,raise,214,265,1
head,gaze,804,289,3
next,day,356,1711,119
thief,night,81,587,1
night,steal,587,119,2
steal,katerina,119,427,3
steal,ivanovna,119,635,2
katerina,key,427,54,1
ivanovna,key,635,54,1
key,box,54,73,1
fifth,day,17,1711,2
end,employment,622,5,1
uniform,lie,29,568,1
lie,tavern,568,103,1
egyptian,bridge,4,51,1
bridge,exchange,51,58,1
end,everything,622,811,6
everything,marmeladov,811,41,1
marmeladov,forehead,41,70,1
strike,forehead,344,70,2
forehead,fist,70,82,1
fist,clench,82,18,2
eye,lean,1211,55,1
elbow,table,55,520,21
minute,face,677,1410,2
face,change,1410,330,12
certain,slyness,460,6,2
slyness,affectation,6,12,1
affectation,bravado,12,5,1
bravado,glance,5,252,1
glance,raskolnikov,252,782,4
raskolnikov,laugh,782,1027,7
shout,word,407,1439,1
money,marmeladov,993,41,1
marmeladov,declare,41,226,1
marmeladov,address,41,262,1
declare,address,226,262,1
raskolnikov,thirty,782,84,2
thirty,copeck,84,56,6
yonder,grieve,7,35,1
blame,thirty,196,84,1
blame,copeck,196,56,1
think,dear,2317,480,1
dear,sir,480,251,18
appearance,cost,183,56,1
cost,money,56,993,3
money,smartness,993,8,1
special,smartness,167,8,1
thing,petticoat,1295,3,1
petticoat,starch,3,2,1
starch,shoe,2,33,1
real,jaunty,215,9,1
jaunty,show,9,660,2
show,foot,660,308,1
step,puddle,419,6,1
smartness,mean,8,1062,2
copeck,money,56,993,1
money,drink,993,329,2
pity,man,126,2546,1
tell,sir,2482,251,6
shout,laughter,407,148,2
laughter,oath,148,22,3
hear,nothing,1132,1567,22
look,figure,2970,123,1
pity,marmeladov,126,41,1
marmeladov,declaim,41,4,1
declaim,stand,4,1039,1
wait,question,639,897,2
nothing,pity,1567,126,1
crucify,crucify,10,10,1
crucify,cross,10,272,1
cross,pity,272,126,1
pity,crucify,126,10,1
crucify,oh,10,1118,1
oh,judge,1118,174,1
oh,crucify,1118,10,1
judge,crucify,174,10,1
crucify,pity,10,126,1
seek,tear,114,449,1
tear,tribulation,449,4,2
tribulation,seek,4,114,1
seek,bottom,114,57,1
cross,consumptive,272,20,1
daughter,pity,243,126,1
pity,filthy,126,36,1
filthy,drunkard,36,32,1
undismayed,beastliness,1,3,1
forgive,thee,359,86,2
thee,thy,86,66,2
thy,sin,66,134,1
many,thee,532,86,2
thee,thou,86,169,5
thee,hast,86,33,2
thou,hast,169,33,24
thou,love,169,1234,3
hast,love,33,1234,2
forgive,sonia,359,399,1
good,evil,1595,75,16
evil,wise,75,46,1
wise,meek,46,18,1
forth,ye,65,16,3
forth,drunkard,65,32,1
ye,drunkard,16,32,1
drunkard,forth,32,65,1
forth,child,65,758,1
ye,child,16,758,1
ye,shame,16,133,1
child,shame,758,133,1
forth,shame,65,133,1
shame,stand,133,1039,1
ye,swine,16,9,1
image,beast,60,60,1
oh,lord,1118,121,7
lord,dost,121,10,1
dost,thou,10,169,9
dost,receive,10,349,1
thou,receive,169,349,1
receive,oh,349,1118,2
oh,ye,1118,16,2
oh,wise,1118,46,1
ye,wise,16,46,1
hold,hand,550,1662,75
understand,thing,1051,1295,2
understand,katerina,1051,427,1
understand,ivanovna,1051,635,1
understand,lord,1051,121,1
lord,thy,121,66,3
lord,kingdom,121,17,1
thy,kingdom,66,17,2
bench,exhaust,75,50,1
exhaust,helpless,50,32,1
helpless,look,32,2970,2
plunge,deep,43,122,2
plunge,thought,43,549,13
thought,word,549,1439,2
word,create,1439,47,1
create,impression,47,178,2
certain,impression,460,178,3
moment,silence,1301,305,12
oath,heard,22,175,1
fine,clerk,120,136,1
head,address,804,262,1
head,raskolnikov,804,782,2
address,raskolnikov,262,782,10
kozel,house,5,888,3
house,look,888,2970,5
look,yard,2970,93,2
katerina,time,427,2625,1
ivanovna,time,635,2625,1
time,want,2625,1315,7
mean,help,1062,383,1
help,marmeladov,383,41,1
marmeladov,unsteadier,41,1,1
much,unsteadier,1227,1,1
unsteadier,leg,1,119,1
speech,lean,113,55,1
overcome,dismay,57,43,1
dismay,confusion,43,91,1
confusion,draw,91,258,1
draw,nearer,258,40,2
draw,house,258,888,2
nearer,house,40,888,1
ivanovna,afraid,635,541,1
mutter,agitation,297,78,1
begin,pull,1745,250,10
begin,hair,1745,166,3
hair,matter,166,609,1
hair,bother,166,29,1
matter,bother,609,29,1
bother,hair,29,166,1
eye,afraid,1211,541,1
red,cheek,159,100,3
disease,breathe,40,45,1
enjoyment,fact,54,885,1
relieve,heart,38,897,2
house,house,888,888,2
house,kozel,888,5,2
lead,way,267,1198,4
storey,staircase,31,55,1
staircase,darker,55,4,1
darker,darker,4,4,1
summer,petersburg,70,323,1
real,night,215,587,2
dark,top,208,81,1
top,stair,81,129,5
stair,grimy,129,2,1
grimy,door,2,750,1
little,door,1465,750,4
stair,stand,129,1039,3
stair,ajar,129,4,1
stand,ajar,1039,4,2
room,pace,1129,145,3
pace,light,145,346,1
visible,entrance,6,70,1
disorder,litter,34,7,1
litter,rag,7,82,1
rag,sort,82,699,4
sort,child,699,758,1
child,garment,758,7,1
furthest,corner,7,304,3
furthest,stretch,7,72,1
corner,stretch,304,72,1
stretch,sheet,72,40,1
nothing,room,1567,1129,2
room,chair,1129,362,2
chair,sofa,362,258,6
sofa,cover,258,153,6
cover,leather,153,30,4
american,leather,16,30,4
full,hole,302,36,1
stand,deal,1039,250,1
old,deal,1356,250,1
edge,table,32,520,1
table,stand,520,1039,10
table,smolder,520,2,1
stand,smolder,1039,2,1
iron,candlestick,26,17,5
family,room,388,1129,1
passage,door,114,750,1
flat,divide,113,30,2
flat,stood,113,52,1
divide,stood,30,52,1
divide,half,30,387,2
stood,half,52,387,1
shout,uproar,407,20,1
uproar,laughter,20,148,1
seem,play,1349,288,1
play,card,288,83,9
play,drink,288,329,1
card,drink,83,329,1
card,tea,83,202,1
drink,tea,329,202,17
tea,word,202,1439,1
unceremonious,kind,4,278,1
unceremonious,fly,4,248,1
kind,fly,278,248,1
fly,time,248,2625,2
time,raskolnikov,2625,782,5
raskolnikov,katerina,782,427,3
raskolnikov,ivanovna,782,635,2
tall,slim,66,7,2
slim,graceful,7,7,1
slim,woman,7,1047,1
graceful,woman,7,1047,1
woman,emaciate,1047,3,1
emaciate,magnificent,3,34,1
magnificent,dark,34,208,2
magnificent,brown,34,16,1
magnificent,hair,34,166,2
hectic,flush,5,129,3
flush,cheek,129,100,5
little,press,1465,128,2
room,press,1129,128,1
press,hand,128,1662,32
hand,chest,1662,71,1
chest,lip,71,260,1
nervous,broken,102,43,1
nervous,gasp,102,53,1
broken,gasp,43,53,1
gasp,eye,53,1211,1
glitter,fever,26,101,1
fever,look,101,2970,2
harsh,stare,9,49,1
immovable,stare,11,49,1
consumptive,face,20,1410,3
last,light,1586,346,3
impression,seem,178,1349,1
seem,raskolnikov,1349,782,4
raskolnikov,year,782,871,1
thirty,year,84,871,13
strange,wife,548,408,1
strange,marmeladov,548,41,1
wife,marmeladov,408,41,1
thought,hearing,549,16,1
hearing,nothing,16,1567,1
open,window,682,340,23
window,stench,340,8,1
stench,rise,8,287,1
rise,staircase,287,55,1
inner,room,30,1129,5
inner,cloud,30,26,1
room,cloud,1129,26,1
room,tobacco,1129,11,1
cloud,tobacco,26,11,3
cloud,smoke,26,34,3
tobacco,smoke,11,34,3
tobacco,float,11,21,2
smoke,float,34,21,2
young,child,776,758,2
child,girl,758,465,1
asleep,sit,134,1134,3
asleep,curl,134,18,1
sit,curl,1134,18,1
floor,head,177,804,1
head,sofa,804,258,1
sofa,boy,258,461,1
boy,year,461,871,1
year,stand,871,1039,1
year,cry,871,1704,1
old,cry,1356,1704,4
stand,cry,1039,1704,3
beating,beside,29,231,1
beside,stand,231,1039,2
stand,girl,1039,465,2
girl,year,465,871,1
year,tall,871,66,1
old,tall,1356,66,1
tall,thin,66,101,5
thin,wear,101,214,1
wear,thin,214,101,1
thin,chemise,101,2,1
chemise,ancient,2,38,1
ancient,pelisse,38,5,1
ancient,flung,38,22,1
pelisse,flung,5,22,1
flung,bare,22,43,2
bare,shoulder,43,175,2
shoulder,outgrown,175,1,1
outgrown,reach,1,258,1
reach,knee,258,139,1
knee,arm,139,291,2
arm,thin,291,101,2
thin,stick,101,84,2
stick,round,84,493,1
round,brother,493,548,1
brother,neck,548,81,1
try,comfort,630,102,6
comfort,whisper,102,324,1
whisper,something,324,1444,12
time,dark,2625,208,2
large,dark,201,208,6
large,eye,201,1211,5
eye,look,1211,2970,38
face,watch,1410,300,2
watch,mother,300,762,1
mother,alarm,762,205,3
alarm,marmeladov,205,41,1
marmeladov,enter,41,276,1
enter,door,276,750,2
door,drop,750,255,1
drop,knee,255,139,2
doorway,push,69,73,1
doorway,raskolnikov,69,782,1
push,raskolnikov,73,782,1
push,front,73,97,3
raskolnikov,front,782,97,1
woman,stranger,1047,55,1
stranger,stop,55,411,1
stranger,face,55,1410,1
stop,face,411,1410,1
moment,wonder,1301,246,1
next,room,356,1129,41
walk,outer,563,14,1
outer,door,14,750,3
utter,scream,169,110,5
sudden,scream,239,110,2
husband,knee,198,139,1
knee,doorway,139,69,1
doorway,ah,69,312,1
criminal,monster,130,51,1
pocket,show,235,660,4
money,speak,993,1198,2
search,marmeladov,87,41,1
hold,arm,550,291,7
arm,facilitate,291,1,1
facilitate,search,1,87,1
cry,mercy,1704,83,1
twelve,silver,82,42,1
fury,seize,83,202,2
hair,drag,166,80,1
room,marmeladov,1129,41,1
marmeladov,effort,41,97,1
second,effort,304,97,1
effort,meekly,97,8,1
effort,crawl,97,23,1
meekly,crawl,8,23,1
call,shake,660,194,2
shake,fro,194,25,1
fro,hair,25,166,1
strike,ground,344,189,1
ground,forehead,189,70,2
forehead,child,70,758,1
child,asleep,758,134,2
asleep,floor,134,177,1
floor,wake,177,148,1
begin,cry,1745,1704,18
